,mean_r,std_r,kur_r,skew_r,mean_g,std_g,kur_g,skew_g,mean_b,std_b,kur_b,skew_b,entropy_r,entropy_g,contrast_r,contrast_g,contrast_b,corr_rg,corr_rb,corr_gb,moment_r,moment_g,moment_b,label
0,107.5734,29.26748045937675,0.7440291864658035,0.4088276770596267,110.2533,26.95321760217136,1.2546893790308964,-0.13561349533135997,113.5715,25.422051210514073,1.8098757286035934,-0.958404609708499,9.172806952822071,9.17847043362371,9.181953222966383,177.0,173.0,162.0,0.9513676123040207,0.9138764343973906,0.8033328663138528,856.5854124399999,726.47593911,0
1,178.6713,14.917756410063813,3.192405837410343,0.238174979299354,184.4947,14.882156157963133,3.035196324600008,0.14115982286999754,190.8538,14.806283313512543,2.6681429269756567,0.007608271194740024,9.206853586689016,9.207078340515805,9.207314476853245,142.0,136.0,129.0,0.9883247926248331,0.9894735705459402,0.9767865493162734,222.53945631,221.47857191,0
2,176.6517,34.61825511359577,-0.14633648009657163,-0.42155229022003116,161.3083,33.68869916025254,0.057177897747314965,-0.5214764632885994,147.276,30.809485941832914,0.3355114876034513,-0.6437925462691145,9.190168364204824,9.187097617349112,9.186736550204,199.0,200.0,194.0,0.9685813033257469,0.9673976103358621,0.8908454436133615,1198.42358711,1134.92845111,1
3,113.576,20.084502084941015,0.7197520687705676,0.7377281721251487,114.0056,19.536221964341006,0.655845850367899,0.729520977767543,113.6179,18.108591872092095,0.6730001045124818,0.7489559147660975,9.195123363662365,9.196041296930895,9.197972572397614,146.0,142.0,138.0,0.9873829684610448,0.98366332887969,0.9613053285088198,403.387224,381.66396864,0
4,125.3565,29.251594960788037,0.4303436602958737,0.8334962827793988,129.5277,28.66196840257138,0.47550213407442943,0.8041606454417214,131.9745,27.47584848098417,0.4596612238254014,0.708119799154402,9.184169932504242,9.186717364403181,9.18925723580502,173.0,176.0,177.0,0.9807266568471895,0.9867018052995514,0.9502911918797616,855.65580775,821.5084327100001,1
5,118.1554,36.19950622370421,-0.8896530853655293,0.2516635740559709,118.8584,34.28200037104019,-0.8341224944272434,0.28987396792759607,119.1568,31.387035759370463,-0.7685673943872757,0.30452533737212667,9.16308882084061,9.168688466942934,9.175708034181065,187.0,189.0,184.0,0.9962609284905491,0.9952535477738818,0.9881619335493594,1310.40425084,1175.2555494399999,1
6,88.4514,23.095783988425246,2.5475802452462526,1.5170832575012265,95.2067,23.096921334021985,2.693750335686018,1.5779443665984585,102.7283,22.941832514208624,2.5818592223988563,1.5574373471476097,9.179225033432594,9.183490033518416,9.187444819910187,149.0,152.0,148.0,0.978989354294559,0.9910832266267118,0.9700428748755274,533.41523804,533.4677751099999,0
7,154.8923,32.719298597463855,0.7245384265429693,-0.8470479855242071,151.0467,32.768096055614826,0.6559142249627312,-0.776121861676225,144.9664,31.78845185031822,0.7029210854795331,-0.6845121395326398,9.18577418196141,9.184488805692302,9.184060911824654,214.0,214.0,220.0,0.9925519642023152,0.9896929127788399,0.9728741642506251,1070.55250071,1073.7481191099998,1
8,121.5183,36.43374349569366,-0.19423294704838678,0.5737069931213122,123.9483,33.41204314480035,-0.0851488990973035,0.612043556622378,124.8193,31.158941694319466,-0.02045186697792456,0.573026245989854,9.16633440407471,9.174893982113566,9.179807753596341,188.0,187.0,191.0,0.9929905288485157,0.9919272936567423,0.9791635594803477,1327.4176651100001,1116.36462711,1
9,177.8842,37.311759411209756,-0.05260781128587899,-0.597041534989125,162.8073,36.67252604757409,0.10563882838475536,-0.6563054545940494,148.814,33.56613775816336,0.35422614671652086,-0.7585877279201173,9.186786564975545,9.182786677030515,9.182405083874814,197.0,200.0,203.0,0.9817872487287431,0.9749148932712273,0.9279434375007508,1392.16739036,1344.87416671,1
